,Links,Price,Title,Adress,Scraping date,Offer number,Surface,Number of rooms,Market type,Building type,Floor,Number of floors in building,Windows type,Heating type,Construction year,Property condition,Monthly charges,Ownership
737,https://www.otodom.pl/pl/oferta/sprzedam-dwupokojowe-mieszkanie-52-95m-ursynow-ID4erNr,595 000 zł,"Sprzedam dwupokojowe mieszkanie 52,95m Ursynów","Warszawa, Ursynów, ul. Stanisława Kazury",44545,62548789,"52,95 m²",2,wtórny,blok,2,4,plastikowe,miejskie,n/a,do zamieszkania,630 zł,spółdzielcze wł. z KW
738,https://www.otodom.pl/pl/oferta/funkcjonalne-mieszkanie-49m2-przy-p-szczesliwicki-ID4erWo,625 000 zł,Funkcjonalne mieszkanie 49m2 przy P. Szczęśliwicki,"Warszawa, Ochota, ul. Władysława Korotyńskiego",44545,62549282,49 m²,2,wtórny,blok,4,4,plastikowe,miejskie,1980,do zamieszkania,500 zł,pełna własność
739,https://www.otodom.pl/pl/oferta/sprzedam-mieszkania-warszawa-ul-rudnickiego-10-ID4erWt,900 000 zł,"Sprzedam mieszkania Warszawa, ul. Rudnickiego 10","Warszawa, Bielany, Piaski, ul. Lucjana Rudnickiego",44545,62549287,"76,60 m²",3,wtórny,apartamentowiec,1,10,plastikowe,miejskie,2000,do zamieszkania,1 100 zł,pełna własność
740,https://www.otodom.pl/pl/oferta/mokotow-2-pokoje-50m2-900000-zl-wiktorska-ID4erV7,900 000 zł,"Mokotów, 2 pokoje, 50m2,900000 zł, Wiktorska","Warszawa, Mokotów, ul. Wiktorska",44545,62549327,50 m²,2,wtórny,apartamentowiec,6,7,n/a,miejskie,2007,do zamieszkania,n/a,pełna własność
741,https://www.otodom.pl/pl/oferta/apartament-widok-na-stadion-narodowy-port-praski-ID4esie,729 000 zł,Apartament - widok na Stadion Narodowy Port Praski,"Warszawa, Praga-Północ, ul. Stefana Okrzei",44545,62550698,"33,60 m²",2,wtórny,apartamentowiec,5,8,plastikowe,miejskie,2021,do zamieszkania,450 zł,pełna własność
742,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-przy-stawach-cietrzewia-ID4essx,599 850 zł,Przytulne mieszkanie przy Stawach Cietrzewia,"Warszawa, Włochy, Stare Włochy, Popularna",44545,62551337,"46,50 m²",2,wtórny,apartamentowiec,2,2,plastikowe,n/a,2020,do zamieszkania,400 zł,pełna własność
743,https://www.otodom.pl/pl/oferta/sprzedam-3-pokoje-na-bemowie-ID4esSa,629 000 zł,Sprzedam 3 pokoje na bemowie,"Warszawa, Bemowo, ul. Aleksandra Świętochowskiego",44545,62552926,61 m²,3,wtórny,blok,4,7,n/a,n/a,1980,do zamieszkania,600 zł,spółdzielcze wł. z KW
744,https://www.otodom.pl/pl/oferta/studio-na-zoliborzu-tylko-gotowka-ID4esZc,399 000 zł,Studio na Zoliborzu TYLKO GOTOWKA,"Warszawa, Żoliborz, Stary Żoliborz, Gen Zajaczka 17",44545,62553362,"23,50 m²",1,wtórny,blok,2,4,plastikowe,miejskie,n/a,do zamieszkania,350 zł,spółdzielcze własnościowe
745,https://www.otodom.pl/pl/oferta/wlasnosciowe-blisko-metra-3-pokoje-bezposrednio-ID4et60,490 000 zł,Własnościowe blisko metra 3 pokoje bezpośrednio,"Warszawa, Targówek, ul. Łojewska",44544,62553784,47 m²,3,wtórny,blok,4,4,plastikowe,miejskie,1970,do zamieszkania,n/a,pełna własność
746,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-2-pokojowe-na-woli-ID4et8Q,409 000 zł,Atrakcyjne mieszkanie 2 pokojowe na Woli,"Warszawa, Wola, ul. Redutowa",44545,62553960,"36,90 m²",2,wtórny,blok,4,10,plastikowe,miejskie,1970,do zamieszkania,400 zł,spółdzielcze wł. z KW
747,https://www.otodom.pl/pl/oferta/sprzedam-54m2-osiedle-zielone-zacisze-targowek-ID4etgK,681 200 zł,"Sprzedam 54m2, Osiedle Zielone Zacisze, Targówek","Warszawa, Targówek, Zielone Zacisze",44544,62554450,54 m²,2,wtórny,blok,parter,5,plastikowe,miejskie,2003,do zamieszkania,600 zł,pełna własność
748,https://www.otodom.pl/pl/oferta/wolska-165-24-42m2-ID4ethZ,365 000 zł,"Wolska 165 - 24,42m2","Warszawa, Wola, Wolaska 165",44545,62554527,"24,42 m²",1,wtórny,apartamentowiec,6,8,plastikowe,miejskie,2018,do zamieszkania,200 zł,pełna własność
749,https://www.otodom.pl/pl/oferta/bezposrednio-2-pokoje-stan-do-wprowadzenia-ID4etiD,550 000 zł,"Bezpośrednio,2 pokoje,stan do wprowadzenia","Warszawa, Bemowo, ul. Andrzeja Sołtana",44545,62554567,48 m²,2,wtórny,blok,9,10,plastikowe,miejskie,n/a,do zamieszkania,650 zł,spółdzielcze wł. z KW
750,https://www.otodom.pl/pl/oferta/ciche-blisko-46m2-3-pok-zdjecia-real-ID4etju,679 000 zł,Ciche blisko 46m2 3 pok. zdjęcia REAL,"Warszawa, Wola",44545,62554620,46 m²,3,wtórny,blok,5,10,plastikowe,miejskie,1969,do zamieszkania,300 zł,spółdzielcze własnościowe
751,https://www.otodom.pl/pl/oferta/mieszkanie-na-ochocie-umeblowane-i-wyposazone-ID4etkH,498 000 zł,Mieszkanie na Ochocie - umeblowane i wyposażone,"Warszawa, Ochota, Stara Ochota, ul. Siewierska",44545,62554695,"35,68 m²",2,wtórny,kamienica,2,n/a,plastikowe,miejskie,n/a,do zamieszkania,272 zł,pełna własność
752,https://www.otodom.pl/pl/oferta/3-pok-przy-metrze-do-zamieszkania-parking-okazja-ID4etkN,594 900 zł,"3 pok przy metrze, do zamieszkania, parking,okazja","Warszawa, Targówek, Bródno, Chodecka",44545,62554701,63 m²,3,wtórny,blok,10,10,plastikowe,n/a,1975,do zamieszkania,n/a,n/a
753,https://www.otodom.pl/pl/oferta/cicha-kawalerka-stary-zoliborz-ID4etmr,399 000 zł,Cicha kawalerka Stary Żoliborz,"Warszawa, Żoliborz, Stary Żoliborz, ul. Adama Próchnika",44545,62554803,23 m²,1,wtórny,kamienica,parter,3,plastikowe,miejskie,1933,do zamieszkania,n/a,pełna własność
754,https://www.otodom.pl/pl/oferta/2-pokoje-tuz-przy-m2-ul-rembielinska-20-ID4etnf,590 000 zł,"2 pokoje tuż przy M2, ul. Rembielińska 20","Warszawa, Targówek, Bródno, Rembielińska 20",44545,62554853,"47,90 m²",2,wtórny,blok,5,9,plastikowe,miejskie,2007,do zamieszkania,450 zł,pełna własność
755,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-2-pokoje-z-osobna-kuchnia-ID4etr7,615 000 zł,Mieszkanie w centrum - 2 pokoje z osobną kuchnią.,"Warszawa, Śródmieście, ul. Mordechaja Anielewicza",44544,62555093,46 m²,2,wtórny,blok,2,8,plastikowe,miejskie,1961,do zamieszkania,"477,20 zł",pełna własność
756,https://www.otodom.pl/pl/oferta/mieszkanie-na-sokratesa-warszawa-bielany-ID4etz1,700 000 zł,Mieszkanie Na Sokratesa Warszawa Bielany,"Warszawa, Bielany, Sokratesa 13 C",44544,62555583,50 m²,2,wtórny,blok,parter,6,drewniane,miejskie,2014,do zamieszkania,600 zł,pełna własność
757,https://www.otodom.pl/pl/oferta/mieszkanie-37m2-na-bielanach-ID4etAQ,470 000 zł,Mieszkanie 37m2 na BIELANACH **,"Warszawa, Bielany, ul. Antoniego Magiera 3",44545,62555696,37 m²,2,wtórny,blok,2,3,plastikowe,miejskie,n/a,do zamieszkania,n/a,pełna własność
758,https://www.otodom.pl/pl/oferta/brodno-bazylianska-47mkw-250-m-od-stacji-metra-ID4etDB,550 000 zł,"Bródno Bazyliańska, 47mkw, 250 m od stacji metra","Warszawa, Targówek, Bródno ul.Bazyliańska",44545,62555867,47 m²,3,wtórny,blok,1,4,plastikowe,miejskie,1972,do zamieszkania,550 zł,spółdzielcze wł. z KW
759,https://www.otodom.pl/pl/oferta/sprzedam-pilnie-ul-elegancka-warszawa-ID4etKU,1 175 000 zł,Sprzedam pilnie ul. Elegancka Warszawa,"Warszawa, Ursynów",44545,62556320,"77,56 m²",3,wtórny,blok,parter,3,plastikowe,miejskie,n/a,do zamieszkania,n/a,pełna własność
760,https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-umeblowana-metro-m2-ID4etRM,382 000 zł,"Kawalerka po remoncie, umeblowana, metro M2","Warszawa, Targówek, Bródno, ul. Krasnobrodzka",44545,62556746,"32,40 m²",1,wtórny,blok,parter,10,plastikowe,miejskie,n/a,do zamieszkania,313 zł,pełna własność
761,https://www.otodom.pl/pl/oferta/kawalerka-32-m-wola-ks-janusza-metro-bezposrednio-ID4etVf,455 000 zł,Kawalerka 32 m Wola Ks. Janusza Metro Bezpośrednio,"Warszawa, Wola, ul. Księcia Janusza 23",44545,62557023,"32,07 m²",1,wtórny,blok,3,7,n/a,miejskie,2007,do zamieszkania,400 zł,spółdzielcze własnościowe
762,https://www.otodom.pl/pl/oferta/kawalerka-27-metrow-gotowa-do-zamieszkania-ID4euaH,340 000 zł,Kawalerka 27 metrów.Gotowa do zamieszkania.,"Warszawa, Bielany, Wrzeciono",44545,62557919,27 m²,1,wtórny,blok,parter,4,n/a,miejskie,1965,do zamieszkania,357 zł,pełna własność
763,https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-z-oddzielna-kuchnia-metro-imielin-ID4eujK,560 000 zł,3 pok mieszkanie z oddzielną kuchnią metro Imielin,"Warszawa, Ursynów, Imielin, Hawajska",44545,62558480,61 m²,3,wtórny,blok,> 10,12,plastikowe,miejskie,1981,do remontu,400 zł,spółdzielcze własnościowe
764,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-zoliborz-artystyczny-garaz-kom-ID4eun3,799 900 zł,Mieszkanie 3 Pok | Żoliborz Artystyczny Garaż+Kom,"Warszawa, Żoliborz, ul. Kaliny Jędrusik",44545,62558685,"44,55 m²",3,wtórny,apartamentowiec,1,4,plastikowe,n/a,2017,do zamieszkania,620 zł,pełna własność
765,https://www.otodom.pl/pl/oferta/bezposrednio-3-pokoje-przy-metrze-imielin-ID4euHK,692 000 zł,"Bezpośrednio, 3 pokoje przy metrze Imielin","Warszawa, Ursynów, ul. Benedykta Polaka",44545,62559968,"56,10 m²",3,wtórny,blok,3,10,plastikowe,miejskie,n/a,do zamieszkania,660 zł,spółdzielcze wł. z KW
766,https://www.otodom.pl/pl/oferta/apartament-gotowy-do-zamieszkania-ID4euO3,1 387 000 zł,apartament gotowy do zamieszkania,"Warszawa, Wilanów, Miasteczko Wilanów",44545,62560359,73 m²,2,wtórny,apartamentowiec,2,3,drewniane,miejskie,2016,do zamieszkania,600 zł,pełna własność
767,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-dwupoziomowe-ursynow-ID4euUB,1 299 900 zł,Piękne mieszkanie dwupoziomowe Ursynów,"Warszawa, Ursynów, ul. rtm. Witolda Pileckiego",44545,62560765,121 m²,4,wtórny,blok,3,3,plastikowe,miejskie,2010,do zamieszkania,600 zł,pełna własność
768,https://www.otodom.pl/pl/oferta/mieszkanie-przy-m-slodowiec-36-m2-bezposrednio-ID4euVY,549 000 zł,Mieszkanie przy M.Słodowiec 36 m2. BEZPOŚREDNIO.,"Warszawa, Bielany, Słodowiec, ul. Leopolda Staffa 8",44545,62560912,36 m²,2,wtórny,blok,9,10,plastikowe,miejskie,1970,do zamieszkania,350 zł,pełna własność
769,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-38m2-wola-zytnia-plocka-ID4ewhr,465 000 zł,Mieszkanie dwupokojowe 38m2 | Wola: Żytnia/Płocka,"Warszawa, Wola, ul. Żytnia",44545,62562181,"38,40 m²",2,wtórny,blok,6,7,plastikowe,miejskie,1960,do zamieszkania,500 zł,pełna własność
770,https://www.otodom.pl/pl/oferta/nowe-budownictwo-ciche-i-klimatyczne-2-pok-ID4ewiC,456 000 zł,Nowe Budownictwo - Ciche i Klimatyczne 2 pok.,"Warszawa, Bemowo",44544,62562254,"39,02 m²",2,wtórny,blok,4,4,n/a,miejskie,2005,do zamieszkania,450 zł,spółdzielcze wł. z KW
771,https://www.otodom.pl/pl/oferta/mieszkanie-54m2-swietna-lokalizacja-ursus-ID4ewkE,499 000 zł,"Mieszkanie 54m2, świetna lokalizacja Ursus","Warszawa, Ursus, ul. gen. Kazimierza Sosnkowskiego",44545,62562380,54 m²,2,wtórny,blok,2,4,plastikowe,miejskie,n/a,do zamieszkania,n/a,spółdzielcze własnościowe
772,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-42m2-warszawa-stara-ochota-ID4ewpX,551 200 zł,"Sprzedam mieszkanie 42m2, Warszawa Stara Ochota","Warszawa, Ochota, Stara Ochota, ul. Spiska",44545,62562709,"42,40 m²",2,wtórny,blok,7,11,plastikowe,miejskie,1967,do zamieszkania,600 zł,pełna własność
773,https://www.otodom.pl/pl/oferta/urokliwe-mieszkanie-blisko-szkola-ztm-pkp-ID4ews5,480 000 zł,"Urokliwe mieszkanie (blisko szkoła, ZTM, PKP)","Warszawa, Wesoła",44545,62562841,"56,50 m²",3,wtórny,dom wolnostojący,1,1,plastikowe,gazowe,1938,do zamieszkania,n/a,pełna własność
774,https://www.otodom.pl/pl/oferta/cegla-2-pokoje-ciche-blisko-centrum-ID4ewt4,499 000 zł,"Cegła, 2 Pokoje, Ciche, Blisko Centrum!","Warszawa, Praga-Południe",44545,62562902,"39,12 m²",2,wtórny,kamienica,parter,3,plastikowe,miejskie,1955,do zamieszkania,n/a,pełna własność
775,https://www.otodom.pl/pl/oferta/bezposrednio-stryjenskich-jednopokojowe-35-m-ID4ewto,520 000 zł,bezpośrednio Stryjeńskich jednopokojowe 35 m,"Warszawa, Ursynów",44545,62562922,35 m²,1,wtórny,blok,3,11,plastikowe,miejskie,1980,do zamieszkania,570 zł,spółdzielcze własnościowe
776,https://www.otodom.pl/pl/oferta/3-pokojowe-wysoki-standard-nowy-budynek-garaz-ID4ewvx,720 000 zł,3-pokojowe|Wysoki standard!|Nowy budynek!|Garaż!,"Warszawa, Ursus, ul. Posag 7 Panien",44545,62563117,67 m²,3,wtórny,blok,1,7,plastikowe,miejskie,2020,do zamieszkania,n/a,pełna własność
777,https://www.otodom.pl/pl/oferta/pelen-rozklad-osobna-kuchnia-metro-ksiecia-janusz-ID4ewz0,450 000 zł,"Pełen rozkład,osobna kuchnia, Metro Księcia Janusz","Warszawa, Wola, Jana Olbrachta",44545,62563270,42 m²,2,wtórny,blok,parter,10,plastikowe,miejskie,1978,do zamieszkania,n/a,spółdzielcze własnościowe
778,https://www.otodom.pl/pl/oferta/2-pokojowe-z-garderoba-metro-wola-459000zl-ID4ewHs,459 000 zł,"2- Pokojowe z Garderobą, Metro, Wola 459000zł","Warszawa, Wola, ul. Księcia Janusza",44545,62563794,30 m²,2,wtórny,blok,3,10,plastikowe,miejskie,1985,do zamieszkania,365 zł,spółdzielcze własnościowe
779,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-z-lokatorem-do-2022-urzadzone-ID4ewOJ,649 000 zł,Mieszkanie 3 pokoje z lokatorem do 2022 urządzone,"ul. Anastazego Kowalczyka 1, Warszawa, mazowieckie",44545,62564245,55 m²,3,wtórny,blok,4,6,plastikowe,miejskie,2014,do zamieszkania,650 zł,pełna własność
780,https://www.otodom.pl/pl/oferta/fort-bema-68m2-2-tarasy-piwnica-parking-w-cenie-ID4evhp,799 000 zł,FORT BEMA/ 68m2/ 2 TARASY/ Piwnica/Parking w CENIE,"Warszawa, Bemowo, ul. Powązkowska",44545,62566023,68 m²,3,wtórny,apartamentowiec,parter,5,drewniane,miejskie,1994,do zamieszkania,n/a,pełna własność
781,https://www.otodom.pl/pl/oferta/swietna-lokalizacja-250m-do-metra-do-zamieszkania-ID4evkp,589 000 zł,świetna lokalizacja/250m do metra/do zamieszkania,"Warszawa, Wola, Danuty Siedzikówny ",44544,62566209,"49,50 m²",3,wtórny,blok,3,3,plastikowe,miejskie,1980,do zamieszkania,350 zł,pełna własność
782,https://www.otodom.pl/pl/oferta/dwa-pokoje-w-super-cenie-gotowe-do-zamieszkania-ID4evmB,605 000 zł,"Dwa pokoje w super cenie, gotowe do zamieszkania","Warszawa, Wola, ul. Juliusza Ordona",44545,62566345,"37,50 m²",2,wtórny,blok,parter,8,plastikowe,miejskie,2021,do zamieszkania,500 zł,pełna własność
783,https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-w-warszawie-wesolej-bezposr-ID4evoO,189 000 zł,Sprzedam kawalerkę w Warszawie - Wesołej bezpośr!,"Warszawa, Wesoła, Stara Miłosna",44544,62566482,20 m²,1,pierwotny,szeregowiec,1,2,plastikowe,gazowe,2019,do zamieszkania,1 zł,udział
784,https://www.otodom.pl/pl/oferta/piekne-i-ustawne-mieszkanie-okolica-domaniewskiej-ID4evqR,914 760 zł,Piękne i ustawne mieszkanie okolica Domaniewskiej,"Warszawa, Mokotów, Ksawerów",44544,62566609,"69,30 m²",3,wtórny,blok,3,9,plastikowe,miejskie,1985,do zamieszkania,800 zł,pełna własność
785,https://www.otodom.pl/pl/oferta/przytulne-trzypokojowe-mieszkanie-na-stegnach-ID4evsk,815 000 zł,Przytulne trzypokojowe mieszkanie na Stegnach,"Warszawa, Mokotów, al. gen. Władysława Sikorskiego",44545,62566700,66 m²,3,wtórny,apartamentowiec,8,12,n/a,miejskie,2002,do zamieszkania,650 zł,pełna własność
786,https://www.otodom.pl/pl/oferta/metro-wawrzyszew3-pokoje7-46-rentownosci-ID4evzJ,579 000 zł,"Metro Wawrzyszew⭐️3 Pokoje⭐️7,46% rentowności","Warszawa, Bielany, ul. Jana Kasprowicza",44544,62567159,47 m²,3,wtórny,blok,3,4,plastikowe,miejskie,1979,do zamieszkania,n/a,spółdzielcze wł. z KW
787,https://www.otodom.pl/pl/oferta/mieszkanie-62-5-m2-ID4evIP,849 000 zł,"Mieszkanie 62,5 m2","Warszawa, Bemowo, Batalionów Chłopskich 75A",44545,62567723,"62,50 m²",3,wtórny,blok,2,4,plastikowe,miejskie,2016,do zamieszkania,830 zł,pełna własność
788,https://www.otodom.pl/pl/oferta/kamienica-z-1930-w-sercu-starego-zoliborza-ID4evJb,910 000 zł,Kamienica z 1930 w sercu Starego Żoliborza,"Warszawa, Żoliborz, Stary Żoliborz",44545,62567745,55 m²,3,wtórny,kamienica,2,4,plastikowe,miejskie,1930,do zamieszkania,n/a,pełna własność
789,https://www.otodom.pl/pl/oferta/dolny-mokotow-3-pokoje-w-kamienicy-po-remoncie-ID4evL0,867 000 zł,Dolny Mokotów: 3 pokoje w kamienicy | po remoncie,"Warszawa, Mokotów, Dolny Mokotów",44545,62567858,62 m²,3,wtórny,kamienica,3,4,plastikowe,miejskie,1957,do zamieszkania,n/a,pełna własność
790,https://www.otodom.pl/pl/oferta/sprzedam-3-pok-47-m2-bonifraterska-10-b-ID4evXX,590 000 zł,Sprzedam 3 pok 47 m2 Bonifraterska 10 B,"Warszawa, Śródmieście, Nowe Miasto, Bonifraterska 10B",44545,62568661,47 m²,3,wtórny,blok,4,4,n/a,miejskie,n/a,do zamieszkania,n/a,spółdzielcze wł. z KW
791,https://www.otodom.pl/pl/oferta/targowek-3-pokoje-tuz-przy-wejsciu-do-metra-ID4evZ0,716 000 zł,"Targówek, 3 pokoje, tuż przy wejściu do metra","Warszawa, Targówek, Targówek Mieszkaniowy, Janinówka 47",44545,62568726,56 m²,3,wtórny,blok,9,12,plastikowe,miejskie,1977,do zamieszkania,500 zł,pełna własność
792,https://www.otodom.pl/pl/oferta/mokotow-pracujace-3-kawalerki-rentownosc-6-ID4ex5H,899 000 zł,"!! Mokotów, Pracujące 3 kawalerki, rentowność 6%!!","Warszawa, Mokotów, ul. Cybernetyki",44544,62569141,60 m²,3,wtórny,blok,7,7,plastikowe,miejskie,2020,do zamieszkania,700 zł,pełna własność
793,https://www.otodom.pl/pl/oferta/trzypokojowe-sloneczne-mieszkanie-blisko-metra-ID4ex8T,660 000 zł,"Trzypokojowe, słoneczne mieszkanie - blisko metra","Warszawa, Targówek, ul. Aleksandra Gajkowicza 5",44545,62569339,55 m²,3,wtórny,blok,6,11,plastikowe,miejskie,1978,do zamieszkania,n/a,pełna własność
794,https://www.otodom.pl/pl/oferta/2-pokoje-osobna-kuchnia-metro-ksiecia-janusza-ID4exdV,550 000 zł,"2 pokoje, osobna kuchnia, Metro Księcia Janusza","Warszawa, Wola, ul. Tadeusza Krępowieckiego",44544,62569652,42 m²,2,wtórny,blok,4,10,plastikowe,miejskie,1978,do zamieszkania,n/a,spółdzielcze własnościowe
795,https://www.otodom.pl/pl/oferta/oferta-w-przygotowaniu-miasteczko-wilanow-ID4exzl,1 095 000 zł,Oferta w Przygotowaniu. Miasteczko Wilanów,"Warszawa, Wilanów, ul. Franciszka Klimczaka",44545,62570979,86 m²,3,wtórny,apartamentowiec,parter,4,drewniane,miejskie,2007,do zamieszkania,900 zł,pełna własność
796,https://www.otodom.pl/pl/oferta/mieszkanie-73-m2-2-miejsca-garazowe-ID4exOX,260 000 EUR,mieszkanie 73 m2 + 2 miejsca garażowe,"Warszawa, Targówek, Zacisze",44545,62571947,73 m²,3,wtórny,apartamentowiec,4,4,plastikowe,gazowe,2005,do zamieszkania,680 zł,pełna własność
797,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-przy-parku-szczesliwickim-ID4ey8H,679 000 zł,Nowoczesne 2 pokoje przy Parku Szczęśliwickim,"Warszawa, Ochota, ul. Maszynowa",44545,62573171,46 m²,2,wtórny,blok,parter,3,n/a,n/a,1998,do zamieszkania,900 zł,pełna własność
798,https://www.otodom.pl/pl/oferta/bemowo-3-pokoje-63m2-po-generalnym-remoncie-ID4eyag,699 000 zł,Bemowo | 3 pokoje | 63m2 | po generalnym remoncie,"Warszawa, Bemowo, Apoloniusza Kędzierskiego 14",44545,62573268,63 m²,3,wtórny,blok,7,10,plastikowe,miejskie,1984,do zamieszkania,690 zł,pełna własność
799,https://www.otodom.pl/pl/oferta/luksusowy-penthouse-obok-parku-szczesliwickiego-ID4eyb6,2 299 000 zł,Luksusowy Penthouse obok Parku Szczęśliwickiego,"Warszawa, Ochota",44545,62573320,90 m²,3,wtórny,apartamentowiec,4,4,n/a,miejskie,2016,do zamieszkania,n/a,pełna własność
800,https://www.otodom.pl/pl/oferta/lux-apartament-z-tarasem-20-m2-centrum-ID4eyhD,756 000 zł,LUX apartament z TARASEM 20 M2! CENTRUM!,"Warszawa, Śródmieście",44545,62573725,40 m²,2,wtórny,apartamentowiec,6,6,plastikowe,miejskie,2009,do zamieszkania,500 zł,pełna własność
801,https://www.otodom.pl/pl/oferta/przytulne-3-pokojowe-mieszkanie-na-bemowie-ID4eyjG,679 000 zł,Przytulne 3 - pokojowe mieszkanie na Bemowie,"Warszawa, Bemowo, Chrzanów, ul. Batalionów Chłopskich 75C",44545,62573852,"53,23 m²",3,wtórny,blok,1,4,plastikowe,miejskie,2016,do zamieszkania,640 zł,pełna własność
802,https://www.otodom.pl/pl/oferta/dwupokojowe-nowe-i-do-szybkiego-odbioru-ID4eyml,505 425 zł,"Dwupokojowe, nowe i do szybkiego odbioru","Warszawa, Ochota, ul. Jutrzenki",44545,62574017,"43,95 m²",2,pierwotny,blok,2,7,plastikowe,miejskie,2022,do zamieszkania,n/a,n/a
803,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-na-ursusie-ID4eyns,459 000 zł,mieszkanie 3 pokojowe na Ursusie,"Warszawa, Ursus, warszawska",44545,62574086,54 m²,3,wtórny,blok,n/a,4,plastikowe,miejskie,n/a,do zamieszkania,500 zł,n/a
804,https://www.otodom.pl/pl/oferta/44-m2-2pok-kamienica-z-winda-po-remoncie-balkon-ID4eyqi,699 000 zł,44 m2/2pok/kamienica z windą/po remoncie/balkon,"Warszawa, Ochota, Stara Ochota",44545,62574262,"43,80 m²",2,wtórny,kamienica,4,7,plastikowe,miejskie,1954,do zamieszkania,320 zł,pełna własność
805,https://www.otodom.pl/pl/oferta/chmielna-35-12-pietro-widok-na-pasaz-wiecha-ID4eytw,595 000 zł,"Chmielna 35,12 piętro, widok na Pasaż Wiecha","Warszawa, Śródmieście, Śródmieście Północne, Chmielna 35",44545,62574461,"36,80 m²",2,wtórny,blok,> 10,16,plastikowe,miejskie,1969,do zamieszkania,300 zł,spółdzielcze wł. z KW
806,https://www.otodom.pl/pl/oferta/targowek-plosa-3-metro-trocka-gotowe-wyposazone-ID4eytT,350 000 zł,"Targówek, Płosa 3,metro Trocka, gotowe, wyposażone","Warszawa, Targówek, Targówek Mieszkaniowy, Płosa 3",44545,62574485,24 m²,1,wtórny,apartamentowiec,3,4,plastikowe,miejskie,2020,do zamieszkania,350 zł,pełna własność
807,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-ul-wyszogrodzka-16-ID4eyvw,380 000 zł,Sprzedam Mieszkanie ul. Wyszogrodzka 16,"Warszawa, Targówek, Bródno, ul. Wyszogrodzka",44545,62574647,38 m²,2,wtórny,blok,6,10,plastikowe,miejskie,n/a,do zamieszkania,400 zł,spółdzielcze własnościowe
808,https://www.otodom.pl/pl/oferta/centrum-warszawy-mieszkanie-60m-wysoki-standard-ID4eyxA,1 100 000 zł,"Centrum Warszawy, mieszkanie 60m , wysoki standard","Warszawa, Wola, ul. Siedmiogrodzka1",44545,62574714,60 m²,2,wtórny,apartamentowiec,2,n/a,drewniane,miejskie,n/a,do zamieszkania,560 zł,pełna własność
